402.31998173195154,399.91372196346504,0.00029531965279568523
401.4041120949205,401.0121418825009,1.787370180903595
400.61133371217153,401.9609649972436,2.1700944355801215
399.69600147115153,403.05293509851066,2.4069053246418908
398.687798766264,404.2522487228777,2.5546588229554086
397.8183986980951,405.2849154063786,2.6318487118244134
397.16908837638897,406.05586940944875,2.6710799688709934
396.40714339327224,406.96068658081435,2.7037234576560727
395.6551939314137,407.85404539665205,2.7260601500606447
394.7571007573394,408.9217691209712,2.7440357929055152
393.81917852360243,410.03775727681864,2.756104319342364
392.9672123329704,411.05221496985513,2.7631996664674827
392.0959500846519,412.0902548520934,2.7679701382037467
391.0990252473182,413.2785705282422,2.77143507113757
390.1369484363767,414.42572023960696,2.7735071741298367
389.2813618951809,415.4460629119906,2.7746947941689113
388.1758379799658,416.76455296967606,2.7756713008989053
387.06999098082133,418.083396912388,2.776275519687355
385.94605042126693,419.4237020742594,2.7766772064351084
384.8218959945227,420.76410506002145,2.7769618781595646
383.715406776693,422.0832829865482,2.7771807051272672
382.6087661605536,423.4024960272856,2.777364084553175
381.4662978636119,424.7642972045261,2.7775179846282354
380.35944115113557,426.08356831907093,2.7776155915112275
379.5560413464162,427.0411130378955,2.777657738105211
378.5026749999625,428.2965715810434,2.777686997230773
377.43145388678306,429.57332285760253,2.7776967125301324
376.3602542803961,430.8500947002474,2.777694494487058
375.28909441115724,432.1268951107811,2.777685171392999
374.2358430905178,433.3824536048147,2.77767203899554
373.1648112143927,434.6593410514003,2.7776561588943744
372.0938630469111,435.9362858010832,2.7776392579731115
371.0408617611696,437.19201674690254,2.7776216683688015
369.9879688521823,438.44782471817535,2.777603324527149
368.91735412593874,439.7250068751209,2.777584547528508
367.8468795936836,441.0022917059082,2.7775655278746783
366.7943970243689,442.25840013475363,2.777546616343388
365.74208001408965,443.51463275070654,2.7775277637230356
364.67211741402906,444.79230193293375,2.7775085613966155
363.6201984299918,446.0488386246109,2.77748984018389
362.5685106149851,447.30555425064153,2.7774706923486403
361.49925838768166,448.5837732415672,2.777451098224725
360.4302891983663,449.86221326181663,2.777430488641499
359.3794190942355,451.1195662277629,2.777408687650021
358.3288133229607,452.3771223550059,2.777384242781368
