5.000000000000000000e+00,5.000000000000000000e+00
4.999901106593416245e+00,5.031447166580338859e+00
4.999604430285627288e+00,5.062893089193705620e+00
4.999109982812365516e+00,5.094336523922335047e+00
4.998417783732669761e+00,5.125776226946879177e+00
4.997527860428107260e+00,5.157210954595602637e+00
4.996440248101699844e+00,5.188639463393585949e+00
4.995154989776521504e+00,5.220060510111908414e+00
4.993672136294002861e+00,5.251472851816830989e+00
4.991991746311915890e+00,5.282875245918961404e+00
4.990113886302055768e+00,5.314266450222409510e+00
4.988038630547613650e+00,5.345645222973923083e+00
4.985766061140232352e+00,5.377010322912007645e+00
4.983296267976764504e+00,5.408360509316032960e+00
4.980629348755714503e+00,5.439694542055306670e+00
4.977765408973373162e+00,5.471011181638131049e+00
4.974704561919644163e+00,5.502309189260840228e+00
4.971446928673564969e+00,5.533587326856794775e+00
4.967992638098514213e+00,5.564844357145363851e+00
4.964341826837118887e+00,5.596079043680866505e+00
4.960494639305842668e+00,5.627290150901480104e+00
4.956451227689276706e+00,5.658476444178117681e+00
4.952211751934123107e+00,5.689636689863267982e+00
4.947776379742859554e+00,5.720769655339791093e+00
4.943145286567113494e+00,5.751874109069683882e+00
4.938318655600716589e+00,5.782948820642788590e+00
4.933296677772459837e+00,5.813992560825471223e+00
4.928079551738542285e+00,5.845004101609244884e+00
4.922667483874709760e+00,5.875982216259345137e+00
4.917060688268093394e+00,5.906925679363255632e+00
4.911259386708740848e+00,5.937833266879185778e+00
4.905263808680840221e+00,5.968703756184488007e+00
4.899074191353647301e+00,5.999535926124022645e+00
4.892690779572098414e+00,6.030328557058462380e+00
4.886113825847128389e+00,6.061080430912539896e+00
4.879343590345680326e+00,6.091790331223227106e+00
4.872380340880416050e+00,6.122457043187862880e+00
4.865224352899119253e+00,6.153079353712200827e+00
4.857875909473801102e+00,6.183656051458398473e+00
4.850335301289503853e+00,6.214185926892936251e+00
4.842602826632798951e+00,6.244667772334458355e+00
4.834678791379991125e+00,6.275100382001552290e+00
4.826563508985016959e+00,6.305482552060441392e+00
4.818257300467043258e+00,6.335813080672606290e+00
4.809760494397774089e+00,6.366090768042329096e+00
4.801073426888447848e+00,6.396314416464150554e+00
4.792196441576543009e+00,6.426482830370249033e+00
4.783129889612188990e+00,6.456594816377736024e+00
4.773874129644267938e+00,6.486649183335861935e+00
4.764429527806234077e+00,6.516644742373133070e+00
4.754796457701626622e+00,6.546580306944344230e+00
4.744975300389294048e+00,6.576454692877511832e+00
4.734966444368316374e+00,6.606266718420718220e+00
4.724770285562641448e+00,6.636015204288858271e+00
4.714387227305421035e+00,6.665698973710288300e+00
4.703817680323055583e+00,6.695316852473375491e+00
4.693062062718946770e+00,6.724867668972952295e+00
4.682120799956962287e+00,6.754350254256652697e+00
4.670994324844598644e+00,6.783763442071158778e+00
4.659683077515869520e+00,6.813106068908334478e+00
4.648187505413885034e+00,6.842376974051249228e+00
4.636508063273161895e+00,6.871574999620094104e+00
4.624645213101625352e+00,6.900698990617983419e+00
4.612599424162343809e+00,6.929747794976643505e+00
4.600371172954957011e+00,6.958720263601986034e+00
4.587960943196832453e+00,6.987615250419564106e+00
4.575369225803930462e+00,7.016431612419905761e+00
4.562596518871380624e+00,7.045168209703729367e+00
4.549643327653783764e+00,7.073823905527034661e+00
4.536510164545221713e+00,7.102397566346071223e+00
4.523197549058989964e+00,7.130888061862176386e+00
4.509706007807047889e+00,7.159294265066487029e+00
4.496036074479183853e+00,7.187615052284520800e+00
4.482188289821909422e+00,7.215849303220630340e+00
4.468163201617061375e+00,7.243995901002310944e+00
4.453961364660141697e+00,7.272053732224387446e+00
4.439583340738365358e+00,7.300021686993055425e+00
4.425029698608437201e+00,7.327898658969784762e+00
4.410301013974057049e+00,7.355683545415089064e+00
4.395397869463144147e+00,7.383375247232137006e+00
4.380320854604791592e+00,7.410972669010238434e+00
4.365070565805940994e+00,7.438474719068172369e+00
4.349647606327798677e+00,7.465880309497372025e+00
4.334052586261964102e+00,7.493188356204957046e+00
4.318286122506302505e+00,7.520397778956622759e+00
4.302348838740538639e+00,7.547507501419365994e+00
4.286241365401584069e+00,7.574516451204063472e+00
4.269964339658604224e+00,7.601423559907894756e+00
4.253518405387807455e+00,7.628227763156603558e+00
4.236904213146980958e+00,7.654928000646600950e+00
4.220122420149751363e+00,7.681523216186912251e+00
4.203173690239591309e+00,7.708012357740949838e+00
4.186058693863553337e+00,7.734394377468136739e+00
4.168778108045757769e+00,7.760668231765350811e+00
4.151332616360604355e+00,7.786832881308210830e+00
4.133722908905731686e+00,7.812887291092184938e+00
4.115949682274726129e+00,7.838830430473539224e+00
4.098013639529558105e+00,7.864661273210099779e+00
4.079915490172773218e+00,7.890378797501853114e+00
4.061655950119430258e+00,7.915981986031366269e+00
4.043235741668775418e+00,7.941469826004024846e+00
4.024655593475674031e+00,7.966841309188101405e+00
4.005916240521787408e+00,7.992095431954633789e+00
3.987018424086495205e+00,8.017231195317130243e+00
3.967962891717574436e+00,8.042247604971084485e+00
3.948750397201630236e+00,8.067143671333308674e+00
3.929381700534274380e+00,8.091918409581076332e+00
3.909857567890065333e+00,8.116570839691082284e+00
3.890178771592197826e+00,8.141099986478211648e+00
3.870346090081953072e+00,8.165504879634106317e+00
3.850360307887906064e+00,8.189784553765559139e+00
3.830222215594889956e+00,8.213938048432696704e+00
3.809932609812725524e+00,8.237964408186970289e+00
3.789492293144705037e+00,8.261862682608953179e+00
3.768902074155847437e+00,8.285631926345942588e+00
3.748162767340912804e+00,8.309271199149339537e+00
3.727275193092181027e+00,8.332779565911859976e+00
3.706240177667001312e+00,8.356156096704513203e+00
3.685058553155106775e+00,8.379399866813395548e+00
3.663731157445699438e+00,8.402509956776262001e+00
3.642258834194304740e+00,8.425485452418904231e+00
3.620642432789400900e+00,8.448325444891310099e+00
3.598882808318817794e+00,8.471029030703611795e+00
3.576980821535910238e+00,8.493595311761836797e+00
3.554937338825511883e+00,8.516023395403419016e+00
3.532753232169661750e+00,8.538312394432521657e+00
3.510429379113113146e+00,8.560461427155127367e+00
3.487966662728614775e+00,8.582469617413917007e+00
3.465365971581985782e+00,8.604336094622926367e+00
3.442628199696961211e+00,8.626059993801986181e+00
3.419754246519828289e+00,8.647640455610941856e+00
3.396745016883849111e+00,8.669076626383638740e+00
3.373601420973463050e+00,8.690367658161694209e+00
3.350324374288286666e+00,8.711512708728045951e+00
3.326914797606896901e+00,8.732510941640260427e+00
3.303373616950407321e+00,8.753361526263621073e+00
3.279701763545838755e+00,8.774063637803994453e+00
3.255900173789278984e+00,8.794616457340444171e+00
3.231969789208846588e+00,8.815019171857635172e+00
3.207911556427442079e+00,8.835270974277992906e+00
3.183726427125303182e+00,8.855371063493624462e+00
3.159415358002361174e+00,8.875318644398006995e+00
3.134979310740392933e+00,8.895112927917455892e+00
3.110419251964980258e+00,8.914753131042315815e+00
3.085736153207276455e+00,8.934238476857949252e+00
3.060930990865568635e+00,8.953568194575467487e+00
3.036004746166658386e+00,8.972741519562218215e+00
3.010958405127047932e+00,8.991757693372029792e+00
2.985792958513931339e+00,9.010615963775219228e+00
2.960509401806005858e+00,9.029315584788346172e+00
2.935108735154093207e+00,9.047855816703719967e+00
2.909591963341576104e+00,9.066235926118665134e+00
2.883960095744648733e+00,9.084455185964525725e+00
2.858214146292393565e+00,9.102512875535436976e+00
2.832355133426669891e+00,9.120408280516821620e+00
2.806384080061826047e+00,9.138140693013655280e+00
2.780302013544238005e+00,9.155709411578467183e+00
2.754109965611670319e+00,9.173113741239085073e+00
2.727808972352460337e+00,9.190352993526131442e+00
2.701400074164534981e+00,9.207426486500249752e+00
2.674884315714258776e+00,9.224333544779089067e+00
2.648262745895102910e+00,9.241073499564009808e+00
2.621536417786159312e+00,9.257645688666556794e+00
2.594706388610479753e+00,9.274049456534630309e+00
2.567773719693258183e+00,9.290284154278438677e+00
2.540739476419846543e+00,9.306349139696154182e+00
2.513604728193609361e+00,9.322243777299323853e+00
2.486370548393621149e+00,9.337967438338006687e+00
2.459038014332209254e+00,9.353519500825637323e+00
2.431608207212334616e+00,9.368899349563641010e+00
2.404082212084824199e+00,9.384106376165767927e+00
2.376461117805449774e+00,9.399139979082146823e+00
2.348746016991854368e+00,9.413999563623097089e+00
2.320938005980331287e+00,9.428684541982647715e+00
2.293038184782454803e+00,9.443194333261779150e+00
2.265047657041571405e+00,9.457528363491420009e+00
2.236967529989134285e+00,9.471686065655136488e+00
2.208798914400916136e+00,9.485666879711569521e+00
2.180542924553055428e+00,9.499470252616591281e+00
2.152200678177990767e+00,9.513095638345170357e+00
2.123773296420239820e+00,9.526542497912982910e+00
2.095261903792050795e+00,9.539810299397730731e+00
2.066667628128921130e+00,9.552898517960176861e+00
2.037991600544981186e+00,9.565806635864916529e+00
2.009234955388255806e+00,9.578534142500846116e+00
1.980398830195784443e+00,9.591080534401370983e+00
1.951484365648628039e+00,9.603445315264314885e+00
1.922492705526746004e+00,9.615627995971561148e+00
1.893424996663751525e+00,9.627628094608390086e+00
1.864282388901543186e+00,9.639445136482546417e+00
1.835066035044826904e+00,9.651078654143020685e+00
1.805777090815505970e+00,9.662528187398535806e+00
1.776416714806968722e+00,9.673793283335754722e+00
1.746986068438255435e+00,9.684873496337189636e+00
1.717486315908117067e+00,9.695768388098837676e+00
1.687918624148962543e+00,9.706477527647514592e+00
1.658284162780695459e+00,9.717000491357906000e+00
1.628584104064453086e+00,9.727336862969316655e+00
1.598819622856226808e+00,9.737486233602147934e+00
1.568991896560393950e+00,9.747448201774066234e+00
1.539102105083139715e+00,9.757222373415881833e+00
1.509151430785784731e+00,9.766808361887147072e+00
1.479141058438012468e+00,9.776205787991434804e+00
1.449072175171006283e+00,9.785414279991353936e+00
1.418945970430484760e+00,9.794433473623248787e+00
1.388763635929653351e+00,9.803263012111605335e+00
1.358526365602063857e+00,9.811902546183166152e+00
1.328235355554382435e+00,9.820351734080752237e+00
1.297891804019079220e+00,9.828610241576772211e+00
1.267496911307024021e+00,9.836677741986450840e+00
1.237051879760012518e+00,9.844553916180746711e+00
1.206557913703196983e+00,9.852238452598985674e+00
1.176016219397450824e+00,9.859731047261167447e+00
1.145428004991650761e+00,9.867031403780012866e+00
1.114794480474887051e+00,9.874139233372670077e+00
1.084116857628596220e+00,9.881054254872147169e+00
1.053396349978632074e+00,9.887776194738430391e+00
1.022634172747254988e+00,9.894304787069307494e+00
9.918315428050651361e-01,9.900639773610883765e+00
9.609896786228654397e-01,9.906780903767796076e+00
9.301098002234611251e-01,9.912727934613137393e+00
8.991931291333994380e-01,9.918480630898050876e+00
8.682408883346520723e-01,9.924038765061039769e+00
8.372543022162317605e-01,9.929402117236978853e+00
8.062345965257621261e-01,9.934570475265800837e+00
7.751829983209901354e-01,9.939543634700889640e+00
7.441007359212461481e-01,9.944321398817178803e+00
7.129890388588555616e-01,9.948903578618917720e+00
6.818491378305000516e-01,9.953289992847158985e+00
6.506822646485389550e-01,9.957480467986924211e+00
6.194896521922761412e-01,9.961474838274067878e+00
5.882725343591936884e-01,9.965272945701837415e+00
5.570321460161424820e-01,9.968874640027120648e+00
5.257697229504926240e-01,9.972279778776387715e+00
4.944865018212493135e-01,9.975488227251329221e+00
4.631837201101370871e-01,9.978499858534188860e+00
4.318626160726426466e-01,9.981314553492772745e+00
4.005244286890362604e-01,9.983932200785170963e+00
3.691703976153606903e-01,9.986352696864162937e+00
3.378017631343931404e-01,9.988575945981306603e+00
3.064197661065818923e-01,9.990601860190732708e+00
2.750256479209657878e-01,9.992430359352612257e+00
2.436206504460614042e-01,9.994061371136346850e+00
2.122060159807423185e-01,9.995494831023407301e+00
1.807829872050960296e-01,9.996730682309904026e+00
1.493528071312669459e-01,9.997768876108818148e+00
1.179167190542858290e-01,9.998609371351943054e+00
8.647596650288739972e-02,9.999252134791500879e+00
5.503179319032405759e-02,9.999697141001469447e+00
2.358544296516111582e-02,9.999944372378569923e+00
-7.861840237922069347e-03,9.999993819142986240e+00
-3.930881244734000385e-02,9.999845479338734577e+00
-7.075422970380926269e-02,9.999499358833745077e+00
-1.021968481095573839e-01,9.998955471319630917e+00
-1.336354238775237235e-01,9.998213838311150070e+00
-1.650687133805670559e-01,9.997274489145347331e+00
-1.964954732006557458e-01,9.996137460980396128e+00
-2.279144601780552226e-01,9.994802798794136578e+00
-2.593244314605039902e-01,9.993270555382281373e+00
-2.907241445523777723e-01,9.991540791356340989e+00
-3.221123573638402515e-01,9.989613575141216728e+00
-3.534878282599726584e-01,9.987488982972497098e+00
-3.848493161098961446e-01,9.985167098893452220e+00
-4.161955803358629025e-01,9.982648014751683618e+00
-4.475253809623319090e-01,9.979931830195521769e+00
-4.788374786650184678e-01,9.977018652670063048e+00
-5.101306348199201590e-01,9.973908597412926014e+00
-5.414036115523086501e-01,9.970601787449696829e+00
-5.726551717857037982e-01,9.967098353589053161e+00
-6.038840792908047872e-01,9.963398434417602090e+00
-6.350890987343926763e-01,9.959502176294385833e+00
-6.662689957281973108e-01,9.955409733345099710e+00
-6.974225368777264844e-01,9.951121267455992125e+00
-7.285484898310566892e-01,9.946636948267467915e+00
-7.596456233275773462e-01,9.941956953167363054e+00
-7.907127072467032836e-01,9.937081467283945813e+00
-8.217485126565295950e-01,9.932010683478573299e+00
-8.527518118624473065e-01,9.926744802338081541e+00
-8.837213784557068630e-01,9.921284032166843403e+00
-9.146559873619328762e-01,9.915628588978520952e+00
-9.455544148895809187e-01,9.909778696487533622e+00
-9.764154387783492428e-01,9.903734586100199522e+00
-1.007237838247525108e+00,9.897496496905581864e+00
-1.038020394044274930e+00,9.891064675666042305e+00
-1.068761888491876810e+00,9.884439376807463873e+00
-1.099461105537888006e+00,9.877620862409195013e+00
-1.130116830802244676e+00,9.870609402193680992e+00
-1.160727851625307228e+00,9.863405273515800431e+00
-1.191292957115824169e+00,9.856008761351880310e+00
-1.221810938198833574e+00,9.848420158288437420e+00
-1.252280587663491263e+00,9.840639764510594745e+00
-1.282700700210823941e+00,9.832667887790208283e+00
-1.313070072501409058e+00,9.824504843473695459e+00
-1.343387503202972066e+00,9.816150954469563317e+00
-1.373651793037913516e+00,9.807606551235627634e+00
-1.403861744830745550e+00,9.798871971765946043e+00
-1.434016163555449808e+00,9.789947561577445612e+00
-1.464113856382750489e+00,9.780833673696255559e+00
-1.494153632727298397e+00,9.771530668643745088e+00
-1.524134304294765263e+00,9.762038914422257463e+00
-1.554054685128855029e+00,9.752358786500558097e+00
-1.583913591658212772e+00,9.742490667798975323e+00
-1.613709842743245249e+00,9.732434948674264064e+00
-1.643442259722842858e+00,9.722192026904146189e+00
-1.673109666461006784e+00,9.711762307671593319e+00
-1.702710889393367566e+00,9.701146203548795199e+00
-1.732244757573616845e+00,9.690344134480829652e+00
-1.761710102719820537e+00,9.679356527769060747e+00
-1.791105759260636088e+00,9.668183818054231438e+00
-1.820430564381417593e+00,9.656826447299271976e+00
-1.849683358070215000e+00,9.645284864771813460e+00
-1.878862983163660516e+00,9.633559527026424263e+00
-1.907968285392741770e+00,9.621650897886542708e+00
-1.936998113428464396e+00,9.609559448426125527e+00
-1.965951318927393832e+00,9.597285656951026311e+00
-1.994826756577080529e+00,9.584830008980066651e+00
-2.023623284141366163e+00,9.572192997225830169e+00
-2.052339762505568821e+00,9.559375121575168777e+00
-2.080975055721537625e+00,9.546376889069442484e+00
-2.109528031052596120e+00,9.533198813884446565e+00
-2.137997559018344873e+00,9.519841417310081155e+00
-2.166382513439341739e+00,9.506305227729724194e+00
-2.194681771481651555e+00,9.492590780599336142e+00
-2.222894213701262167e+00,9.478698618426278699e+00
-2.251018724088365008e+00,9.464629290747843982e+00
-2.279054190111504230e+00,9.450383354109529677e+00
-2.306999502761584164e+00,9.435961372043021100e+00
-2.334853556595740010e+00,9.421363915043889037e+00
-2.362615249781059301e+00,9.406591560549035336e+00
-2.390283484138179926e+00,9.391644892913843634e+00
-2.417857165184721602e+00,9.376524503389063625e+00
-2.445335202178583689e+00,9.361230990097432425e+00
-2.472716508161092897e+00,9.345764958009993961e+00
-2.499999999999999112e+00,9.330127018922194537e+00
-2.527184598432321572e+00,9.314317791429655102e+00
-2.554269228107041823e+00,9.298337900903726805e+00
-2.581252817627642138e+00,9.282187979466730354e+00
-2.608134299594487171e+00,9.265868665966964457e+00
-2.634912610647046183e+00,9.249380605953433587e+00
-2.661586691505958058e+00,9.232724451650303976e+00
-2.688155487014936007e+00,9.215900861931112686e+00
-2.714617946182496411e+00,9.198910502292697799e+00
-2.740973022223548661e+00,9.181754044828881689e+00
-2.767219672600791824e+00,9.164432168203866524e+00
-2.793356859065959874e+00,9.146945557625414835e+00
-2.819383547700888393e+00,9.129294904817715661e+00
-2.845298708958417855e+00,9.111480907994048195e+00
-2.871101317703116607e+00,9.093504271829139896e+00
-2.896790353251833317e+00,9.075365707431313211e+00
-2.922364799414073566e+00,9.057065932314330325e+00
-2.947823644532195253e+00,9.038605670369035394e+00
-2.973165881521431242e+00,9.019985651834703688e+00
-2.998390507909723723e+00,9.001206613270159806e+00
-3.023496525877376495e+00,8.982269297524645424e+00
-3.048482942296534048e+00,8.963174453708424139e+00
-3.073348768770461259e+00,8.943922837163157169e+00
-3.098093021672642777e+00,8.924515209432023255e+00
-3.122714722185693681e+00,8.904952338229588094e+00
-3.147212896340078281e+00,8.885234997411442848e+00
-3.171586575052637080e+00,8.865363966943588636e+00
-3.195834794164923665e+00,8.845340032871584768e+00
-3.219956594481340417e+00,8.825163987289450063e+00
-3.243951021807085056e+00,8.804836628308338575e+00
-3.267817126985894660e+00,8.784358760024959523e+00
-3.291553965937592530e+00,8.763731192489775168e+00
-3.315160599695432975e+00,8.742954741674953567e+00
-3.338636094443241831e+00,8.722030229442093940e+00
-3.361979521552362016e+00,8.700958483509717567e+00
-3.385189957618381484e+00,8.679740337420517093e+00
-3.408266484497663562e+00,8.658376630508392680e+00
-3.431208189343667669e+00,8.636868207865244784e+00
