404.2466587115393,397.6141745784969,0.00029173420212360896
403.59462329760663,398.3950004915131,2.4388419605492646
402.95174415809595,399.16494934758845,3.458461355617131
402.3101960101987,399.933275801825,4.238188483888403
401.6657513227955,400.7048516890796,4.8979409427423795
400.99900589343173,401.5028239043524,5.497650745141191
400.33303150614915,402.29956192757714,6.03732329749351
399.68862194455875,403.070226598904,6.516962706999049
399.03966225366565,403.8460927010318,6.966603922311506
398.3948238591412,404.61682501928635,7.386258652746271
397.7121915799209,405.4325380242406,7.8058970676201485
397.0444800655101,406.23026122682967,8.195548285787948
396.3992124045672,407.0010456928138,8.555217622024953
395.7261862680297,407.80487924630165,8.91487874581053
395.0254057615001,408.64176406882376,9.274532313162554
394.3586460515872,409.4379454062739,9.60420901468958
393.66857208310006,410.26190329527856,9.933880938362156
393.02100318863273,411.0350610340901,10.233578718525733
392.35417060935725,411.83117718119513,10.533273213137804
391.6680758966579,412.6502526390665,10.832964947282195
390.962720662011,413.49228720134215,11.132628283550554
390.2381070816257,414.35727934313473,11.432286228846126
389.5694878601735,415.1554012198251,11.701990481299909
388.8852671296305,415.97211847174,11.971694885796676
388.1854432653375,416.807430193157,12.241403873645138
387.4700141235932,417.6613347608139,12.511114520548395
386.8209738399581,418.4359681712008,12.750864855099723
386.1595984478855,419.2252886814274,12.990609669406687
385.4858849040826,420.02929388693997,13.230361071620544
383.48019563058625,422.422580883318,13.9196650214628
378.5688324542129,428.2804136171677,15.478661315397437
371.947115775309,436.1685185153129,17.110571060666654
364.6581375845871,444.83008370133075,18.182202454435593
357.6063714989767,453.1780082882227,18.815155848994777
349.71354355832204,462.47253142127823,19.256043438571577
341.8962273447238,471.6162496455784,19.528700526399348
333.8265841180566,480.9814974747297,19.702712968796433
325.65940332649507,490.3772169041206,19.809430827991562
317.5471660103922,499.6236473644093,19.862822984724716
309.3708007376644,508.8546260192518,19.910382636828324
301.26930058854003,517.9152771090069,19.937566634312425
292.9882609008502,527.0996762133841,19.952342331774453
284.40977470443045,536.5616404275829,19.958282532922745
275.9685767817152,545.8759976403891,19.9342260908538
267.476693768836,555.3430870005624,19.757529340237323
259.7735117722035,564.152921145524,19.173687808367585
256.2262283169522,568.3505368269111,18.71650707397872
249.62511373524018,576.6010812143388,17.733083624045264
243.59025185654855,585.0407875513462,16.900029221761727
